facility_id,measure_id,measure_name,start_date,end_date,score_numeric,score_raw,score_available,sample_size,footnote
370245,OP_22,Left before being seen,2024-01-01,2024-12-31,,0,true,5435,
370245,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,"1, 3"
370246,EDV,Emergency department volume,2024-01-01,2024-12-31,,Not Available,false,,5
370246,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,85.0,85,true,1672,3
370246,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,82.0,82,true,1532,3
370246,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,123.0,123,true,49,3
370246,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,143.0,143,true,100,3
370246,OP_22,Left before being seen,2024-01-01,2024-12-31,,Not Available,false,Not Available,5
370246,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,"3, 7"
370247,EDV,Emergency department volume,2024-01-01,2024-12-31,,Not Available,false,,5
370247,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370247,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370247,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370247,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370247,OP_22,Left before being seen,2024-01-01,2024-12-31,,Not Available,false,Not Available,5
370247,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370779,EDV,Emergency department volume,2024-01-01,2024-12-31,,Not Available,false,,19
370779,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,19
370779,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,19
370779,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,19
370779,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,19
370779,OP_22,Left before being seen,2024-01-01,2024-12-31,,Not Available,false,Not Available,19
370779,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,19
370780,EDV,Emergency department volume,2024-01-01,2024-12-31,,Not Available,false,,19
370780,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,19
370780,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,19
370780,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,19
370780,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,19
370780,OP_22,Left before being seen,2024-01-01,2024-12-31,,Not Available,false,Not Available,19
370780,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,19
370781,EDV,Emergency department volume,2024-01-01,2024-12-31,,Not Available,false,,19
370781,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,19
370781,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,19
370781,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,19
370781,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,19
370781,OP_22,Left before being seen,2024-01-01,2024-12-31,,Not Available,false,Not Available,19
370781,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,19
370783,EDV,Emergency department volume,2024-01-01,2024-12-31,,Not Available,false,,19
370783,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,19
370783,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,19
370783,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,19
